Created: 11-01-2025  01:00:11
VNA version 546B
"transformer open"
Z0, 50
Freq(MHz),SWR,Rs,Xs,Zmag,Phase(deg),Rho,ReturnLoss,%ReflectedPower
 1.110817,  270.378160,  3.985198,  226.628299,  226.663335,  88.992729,  0.992630,  0.064250,  98.531473
 1.111150,  263.347325,  4.096441,  226.767128,  226.804125,  88.965248,  0.992434,  0.065966,  98.492563
 1.111483,  254.445417,  4.240614,  226.788634,  226.828277,  88.928934,  0.992171,  0.068273,  98.440238
 1.111817,  260.416887,  4.149465,  226.965001,  227.002929,  88.952768,  0.992349,  0.066708,  98.475730
 1.112150,  274.778872,  3.931399,  226.932884,  226.966935,  89.007660,  0.992748,  0.063221,  98.554822
 1.112483,  261.551372,  4.134726,  227.059153,  227.096796,  88.956920,  0.992382,  0.066419,  98.482291
 1.112816,  257.545385,  4.198284,  227.036626,  227.075439,  88.940783,  0.992264,  0.067452,  98.458867
 1.113149,  269.438608,  4.017503,  227.174225,  227.209746,  88.987004,  0.992605,  0.064474,  98.526390
 1.113482,  269.735618,  4.015358,  227.241894,  227.277367,  88.987847,  0.992613,  0.064403,  98.528001
 1.113816,  275.037646,  3.944669,  227.446209,  227.480413,  89.006558,  0.992755,  0.063162,  98.556172
 1.114149,  261.199197,  4.159972,  227.623720,  227.661730,  88.953155,  0.992372,  0.066508,  98.480261
 1.114482,  261.461858,  4.153111,  227.546801,  227.584699,  88.954528,  0.992380,  0.066441,  98.481776
 1.114815,  257.016983,  4.228190,  227.637386,  227.676650,  88.936053,  0.992249,  0.067590,  98.455723
 1.115148,  274.538020,  3.963207,  227.788426,  227.822901,  89.003388,  0.992741,  0.063277,  98.553563
 1.115481,  264.743129,  4.110780,  227.813331,  227.850416,  88.966394,  0.992474,  0.065618,  98.500451
 1.115815,  268.621614,  4.056357,  227.959570,  227.995657,  88.980731,  0.992582,  0.064670,  98.521942
 1.116148,  268.422506,  4.055484,  227.845257,  227.881346,  88.980440,  0.992577,  0.064718,  98.520854
 1.116481,  267.908096,  4.070156,  228.047321,  228.083640,  88.977658,  0.992563,  0.064843,  98.518035
 1.116814,  270.298278,  4.036214,  228.108616,  228.144322,  88.986455,  0.992628,  0.064269,  98.531043
 1.117147,  268.077733,  4.072740,  228.198857,  228.235197,  88.977688,  0.992567,  0.064802,  98.518965
 1.117481,  271.998658,  4.019453,  228.361266,  228.396637,  88.991781,  0.992674,  0.063867,  98.540158
 1.117814,  260.706639,  4.192152,  228.318465,  228.356948,  88.948267,  0.992358,  0.066634,  98.477411
 1.118147,  262.815825,  4.164597,  228.494083,  228.532032,  88.955983,  0.992419,  0.066099,  98.489538
 1.118480,  254.730673,  4.305269,  228.728035,  228.768549,  88.921825,  0.992179,  0.068197,  98.441971
 1.118813,  268.762144,  4.078478,  228.672567,  228.708935,  88.978369,  0.992586,  0.064637,  98.522709
 1.119146,  266.881623,  4.107396,  228.677331,  228.714215,  88.971147,  0.992534,  0.065092,  98.512377
 1.119480,  262.465197,  4.178481,  228.732648,  228.770811,  88.953595,  0.992409,  0.066187,  98.487535
 1.119813,  261.752130,  4.193215,  228.828240,  228.866657,  88.950344,  0.992388,  0.066368,  98.483447
 1.120146,  260.229998,  4.214886,  228.746656,  228.785484,  88.944543,  0.992344,  0.066756,  98.474644
 1.120479,  261.985085,  4.193832,  228.952591,  228.990998,  88.950760,  0.992395,  0.066309,  98.484785
 1.120812,  259.228661,  4.237829,  228.934901,  228.974121,  88.939671,  0.992314,  0.067014,  98.468797
 1.121145,  254.702101,  4.322042,  229.180779,  229.221529,  88.919762,  0.992178,  0.068205,  98.441797
 1.121479,  260.091913,  4.235811,  229.276871,  229.315995,  88.941757,  0.992340,  0.066791,  98.473840
 1.121812,  259.504659,  4.243962,  229.236119,  229.275401,  88.939532,  0.992323,  0.066942,  98.470413
 1.122145,  265.039222,  4.166940,  229.572540,  229.610354,  88.960302,  0.992482,  0.065544,  98.502114
 1.122478,  259.463897,  4.254695,  229.520606,  229.560038,  88.938168,  0.992321,  0.066953,  98.470175
 1.122811,  273.781272,  4.032806,  229.542619,  229.578042,  88.993637,  0.992721,  0.063452,  98.549594
 1.123145,  253.716065,  4.357489,  229.695712,  229.737040,  88.913345,  0.992148,  0.068470,  98.435789
 1.123478,  260.311479,  4.245961,  229.665870,  229.705116,  88.941018,  0.992346,  0.066735,  98.475118
 1.123811,  258.066812,  4.289492,  229.850389,  229.890411,  88.931020,  0.992280,  0.067315,  98.461957
 1.124144,  258.921384,  4.278302,  229.934145,  229.973944,  88.934197,  0.992305,  0.067093,  98.466994
 1.124477,  257.057585,  4.311128,  229.984042,  230.024445,  88.926253,  0.992250,  0.067580,  98.455965
 1.124810,  270.233243,  4.105011,  230.107429,  230.144042,  88.978134,  0.992626,  0.064285,  98.530692
 1.125144,  269.989846,  4.104085,  229.971709,  230.008327,  88.977762,  0.992620,  0.064343,  98.529377
 1.125477,  276.293124,  4.021502,  230.304641,  230.339749,  88.999778,  0.992787,  0.062875,  98.562685
 1.125810,  264.333677,  4.205432,  230.358363,  230.396747,  88.954278,  0.992462,  0.065719,  98.498146
 1.126143,  266.050744,  4.178216,  230.356674,  230.394563,  88.961038,  0.992511,  0.065295,  98.507766
 1.126476,  260.775407,  4.272418,  230.628786,  230.668356,  88.938868,  0.992360,  0.066616,  98.477810
 1.126810,  267.242964,  4.171630,  230.706128,  230.743841,  88.964246,  0.992544,  0.065004,  98.514374
 1.127143,  263.644936,  4.229243,  230.724605,  230.763363,  88.950027,  0.992443,  0.065891,  98.494252
 1.127476,  260.639068,  4.286098,  230.951676,  230.991444,  88.936959,  0.992356,  0.066651,  98.477020
 1.127809,  262.008945,  4.258812,  230.813815,  230.853101,  88.943095,  0.992396,  0.066303,  98.484922
 1.128142,  262.684031,  4.251392,  230.914213,  230.953346,  88.945395,  0.992415,  0.066132,  98.488786
 1.128475,  260.002617,  4.296117,  230.938211,  230.978168,  88.934412,  0.992337,  0.066814,  98.473320
 1.128809,  262.337438,  4.268391,  231.236969,  231.276360,  88.942656,  0.992405,  0.066220,  98.486804
 1.129142,  257.753551,  4.344931,  231.253193,  231.294007,  88.923773,  0.992271,  0.067397,  98.460102
 1.129475,  266.889189,  4.200897,  231.391104,  231.429234,  88.960067,  0.992534,  0.065090,  98.512419
 1.129808,  262.664740,  4.264082,  231.265712,  231.305019,  88.943855,  0.992415,  0.066137,  98.488676
 1.130141,  254.385752,  4.406643,  231.367246,  231.409207,  88.909027,  0.992169,  0.068289,  98.439875
 1.130475,  265.286811,  4.232407,  231.566358,  231.605033,  88.953061,  0.992489,  0.065483,  98.503501
 1.130808,  260.555068,  4.303706,  231.408559,  231.448575,  88.934699,  0.992353,  0.066673,  98.476532
 1.131141,  266.457534,  4.218316,  231.696127,  231.734524,  88.957130,  0.992522,  0.065196,  98.510027
 1.131474,  268.069940,  4.197315,  231.822922,  231.860917,  88.962889,  0.992567,  0.064803,  98.518923
 1.131807,  270.785911,  4.151054,  231.702144,  231.739325,  88.973785,  0.992641,  0.064153,  98.533668
 1.132140,  263.372289,  4.274875,  231.898088,  231.937486,  88.944069,  0.992435,  0.065959,  98.492705
 1.132474,  272.314051,  4.137631,  231.992232,  232.029127,  88.978382,  0.992682,  0.063793,  98.541837
 1.132807,  266.252949,  4.232233,  232.002390,  232.040989,  88.955071,  0.992516,  0.065246,  98.508891
 1.133140,  257.219552,  4.390169,  232.257284,  232.298772,  88.917270,  0.992255,  0.067537,  98.456930
 1.133473,  275.024465,  4.104376,  232.215611,  232.251881,  88.987567,  0.992754,  0.063165,  98.556103
 1.133806,  271.370188,  4.163846,  232.337289,  232.374597,  88.973436,  0.992657,  0.064015,  98.536802
 1.134139,  264.525187,  4.268811,  232.256287,  232.295513,  88.947193,  0.992468,  0.065672,  98.499225
 1.134473,  266.445837,  4.247328,  232.522907,  232.561696,  88.953692,  0.992522,  0.065198,  98.509962
 1.134806,  258.270849,  4.387927,  232.691382,  232.732750,  88.919841,  0.992286,  0.067262,  98.463162
 1.135139,  273.292483,  4.143488,  232.600088,  232.636990,  88.979609,  0.992709,  0.063565,  98.547019
 1.135472,  264.746033,  4.281427,  232.716602,  232.755982,  88.946170,  0.992474,  0.065617,  98.500468
 1.135805,  269.379538,  4.209478,  232.766892,  232.804952,  88.964102,  0.992603,  0.064488,  98.526070
 1.136139,  279.078594,  4.062567,  232.750930,  232.786383,  89.000185,  0.992859,  0.062247,  98.576929
 1.136472,  264.276896,  4.298937,  232.997453,  233.037108,  88.943136,  0.992461,  0.065734,  98.497826
 1.136805,  263.105377,  4.318635,  233.012811,  233.052828,  88.938364,  0.992427,  0.066026,  98.491188
 1.137138,  274.496075,  4.141206,  233.068329,  233.105117,  88.982220,  0.992740,  0.063286,  98.553344
 1.137471,  272.792530,  4.170749,  233.175529,  233.212827,  88.975431,  0.992695,  0.063682,  98.544376
 1.137804,  274.220811,  4.158342,  233.449487,  233.486520,  88.979677,  0.992733,  0.063350,  98.551902
 1.138138,  266.559093,  4.272937,  233.306776,  233.345902,  88.950920,  0.992525,  0.065171,  98.510591
 1.138471,  269.198665,  4.233358,  233.374340,  233.412733,  88.960937,  0.992598,  0.064532,  98.525087
 1.138804,  274.314476,  4.159415,  233.522693,  233.559733,  88.979734,  0.992736,  0.063328,  98.552393
 1.139137,  270.269262,  4.223886,  233.585677,  233.623864,  88.964200,  0.992627,  0.064276,  98.530886
 1.139470,  271.136469,  4.202670,  233.362318,  233.400159,  88.968416,  0.992651,  0.064071,  98.535550
 1.139804,  267.382872,  4.271426,  233.640461,  233.679503,  88.952788,  0.992548,  0.064970,  98.515145
 1.140137,  275.293834,  4.154361,  233.809733,  233.846638,  88.982225,  0.992761,  0.063103,  98.557506
 1.140470,  277.594741,  4.123031,  233.902385,  233.938721,  88.990300,  0.992821,  0.062580,  98.569376
 1.140803,  274.891892,  4.164416,  233.926546,  233.963611,  88.980271,  0.992751,  0.063195,  98.555412
 1.141136,  272.554163,  4.199640,  233.911518,  233.949215,  88.971580,  0.992689,  0.063737,  98.543112
 1.141469,  272.153252,  4.211122,  234.065320,  234.103199,  88.969446,  0.992678,  0.063831,  98.540982
 1.141803,  264.927979,  4.332854,  234.257874,  234.297941,  88.940529,  0.992479,  0.065572,  98.501490
 1.142136,  269.289282,  4.263567,  234.284571,  234.323362,  88.957589,  0.992601,  0.064510,  98.525579
 1.142469,  260.639658,  4.410412,  234.430807,  234.472291,  88.922362,  0.992356,  0.066651,  98.477023
 1.142802,  269.436288,  4.267507,  234.464590,  234.503423,  88.957426,  0.992605,  0.064475,  98.526378
 1.143135,  268.385270,  4.284935,  234.484770,  234.523918,  88.953259,  0.992576,  0.064727,  98.520650
 1.143468,  265.726391,  4.330655,  234.564551,  234.604525,  88.942451,  0.992502,  0.065375,  98.505958
 1.143802,  265.654669,  4.337544,  234.726322,  234.766395,  88.941499,  0.992500,  0.065393,  98.505558
 1.144135,  276.724931,  4.167278,  234.825189,  234.862163,  88.983475,  0.992799,  0.062777,  98.564912
 1.144468,  274.508473,  4.209977,  235.088826,  235.126519,  88.974211,  0.992741,  0.063283,  98.553409
 1.144801,  265.431152,  4.351861,  235.027347,  235.067634,  88.939366,  0.992493,  0.065448,  98.504309
 1.145134,  262.452955,  4.406786,  235.181048,  235.222331,  88.926682,  0.992409,  0.066190,  98.487465
 1.145468,  264.804523,  4.368636,  235.209418,  235.249985,  88.936101,  0.992476,  0.065603,  98.500796
 1.145801,  265.218809,  4.371059,  235.469901,  235.510467,  88.936689,  0.992487,  0.065500,  98.503121
 1.146134,  271.636308,  4.266182,  235.425332,  235.463983,  88.962003,  0.992664,  0.063953,  98.538225
 1.146467,  269.046032,  4.312949,  235.587116,  235.626592,  88.951346,  0.992594,  0.064568,  98.524256
 1.146800,  270.087685,  4.304185,  235.812712,  235.851990,  88.954478,  0.992622,  0.064319,  98.529906
 1.147133,  260.547916,  4.460024,  235.761455,  235.803637,  88.916391,  0.992353,  0.066674,  98.476491
 1.147467,  272.695275,  4.262527,  235.798998,  235.837522,  88.964536,  0.992693,  0.063704,  98.543860
 1.147800,  266.928479,  4.365772,  236.112679,  236.153038,  88.940866,  0.992535,  0.065081,  98.512636
 1.148133,  268.165140,  4.342891,  236.035049,  236.074999,  88.946070,  0.992570,  0.064780,  98.519445
 1.148466,  272.320368,  4.276358,  236.028543,  236.067279,  88.962186,  0.992683,  0.063792,  98.541870
 1.148799,  263.543304,  4.429250,  236.317964,  236.359468,  88.926401,  0.992440,  0.065917,  98.493676
 1.149132,  268.713790,  4.330957,  235.947976,  235.987721,  88.948578,  0.992585,  0.064648,  98.522445
 1.149466,  268.312242,  4.347888,  236.244542,  236.284548,  88.945793,  0.992574,  0.064745,  98.520250
 1.149799,  272.795578,  4.280085,  236.351169,  236.389920,  88.962700,  0.992695,  0.063681,  98.544392
 1.150132,  255.882282,  4.565631,  236.417546,  236.461627,  88.893813,  0.992214,  0.067890,  98.448928
 1.150465,  262.854724,  4.447479,  236.501811,  236.543625,  88.922821,  0.992420,  0.066089,  98.489760
 1.150798,  257.099711,  4.550033,  236.581454,  236.625204,  88.898356,  0.992251,  0.067569,  98.456216
 1.151132,  262.863611,  4.452140,  236.635374,  236.677252,  88.922301,  0.992420,  0.066087,  98.489810
 1.151465,  259.171198,  4.524365,  236.874781,  236.917986,  88.905926,  0.992313,  0.067029,  98.468460
 1.151798,  263.327001,  4.448908,  236.763447,  236.805242,  88.923665,  0.992434,  0.065971,  98.492448
 1.152131,  271.523355,  4.324292,  237.043049,  237.082489,  88.955045,  0.992661,  0.063979,  98.537622
 1.152464,  262.993593,  4.473194,  237.280228,  237.322388,  88.920147,  0.992424,  0.066054,  98.490551
 1.152797,  260.487347,  4.515611,  237.262411,  237.305378,  88.909826,  0.992351,  0.066690,  98.476139
 1.153131,  261.066600,  4.505894,  237.270890,  237.313671,  88.912211,  0.992368,  0.066542,  98.479495
 1.153464,  259.511094,  4.534496,  237.313959,  237.357276,  88.905505,  0.992323,  0.066941,  98.470451
 1.153797,  256.046836,  4.593809,  237.257883,  237.302352,  88.890928,  0.992219,  0.067846,  98.449917
 1.154130,  270.925077,  4.343183,  237.309485,  237.349225,  88.951659,  0.992645,  0.064121,  98.534416
 1.154463,  262.431417,  4.487060,  237.398404,  237.440805,  88.917339,  0.992408,  0.066196,  98.487342
 1.154796,  273.925582,  4.308567,  237.683741,  237.722789,  88.961651,  0.992725,  0.063418,  98.550353
 1.155130,  255.375689,  4.621424,  237.675232,  237.720158,  88.886221,  0.992199,  0.068025,  98.445875
 1.155463,  267.628160,  4.411906,  237.736995,  237.777930,  88.936987,  0.992555,  0.064910,  98.516496
 1.155796,  258.979369,  4.560234,  237.761241,  237.804969,  88.901364,  0.992307,  0.067078,  98.467334
 1.156129,  268.520429,  4.399547,  237.802170,  237.842864,  88.940255,  0.992579,  0.064695,  98.521389
 1.156462,  265.145625,  4.461594,  237.969620,  238.011440,  88.926067,  0.992485,  0.065518,  98.502710
 1.156796,  264.386591,  4.479242,  238.103677,  238.145805,  88.922426,  0.992464,  0.065706,  98.498444
 1.157129,  262.041806,  4.521914,  238.174175,  238.217098,  88.912484,  0.992397,  0.066294,  98.485110
 1.157462,  261.595963,  4.529404,  238.168096,  238.211161,  88.910655,  0.992384,  0.066407,  98.482548
 1.157795,  265.220483,  4.471074,  238.268484,  238.310430,  88.925135,  0.992487,  0.065500,  98.503130
 1.158128,  267.838895,  4.430445,  238.355778,  238.396950,  88.935292,  0.992561,  0.064859,  98.517655
 1.158461,  263.325210,  4.509823,  238.449192,  238.491835,  88.916642,  0.992434,  0.065971,  98.492438
 1.158795,  263.598616,  4.502387,  238.373088,  238.415605,  88.918083,  0.992441,  0.065903,  98.493990
 1.159128,  264.926483,  4.487251,  238.579733,  238.621928,  88.922654,  0.992479,  0.065572,  98.501481
 1.159461,  262.786837,  4.529918,  238.747746,  238.790716,  88.913176,  0.992418,  0.066106,  98.489373
 1.159794,  267.753460,  4.446892,  238.777280,  238.818685,  88.933226,  0.992558,  0.064880,  98.517185
 1.160127,  271.725928,  4.384140,  238.842643,  238.882877,  88.948566,  0.992667,  0.063932,  98.538704
 1.160460,  268.296656,  4.446135,  239.008826,  239.050177,  88.934441,  0.992573,  0.064749,  98.520165
 1.160794,  259.476495,  4.597250,  239.005575,  239.049784,  88.898213,  0.992322,  0.066950,  98.470248
 1.161127,  263.323675,  4.534843,  239.137766,  239.180759,  88.913769,  0.992434,  0.065972,  98.492429
 1.161460,  277.566687,  4.303814,  239.190358,  239.229074,  88.969329,  0.992820,  0.062586,  98.569233
 1.161793,  263.858717,  4.530785,  239.279504,  239.322396,  88.915383,  0.992449,  0.065838,  98.495463
 1.162126,  261.598438,  4.578515,  239.513103,  239.556861,  88.905027,  0.992384,  0.066407,  98.482562
 1.162460,  267.668952,  4.478041,  239.608859,  239.650700,  88.929482,  0.992556,  0.064901,  98.516720
 1.162793,  271.623639,  4.414904,  239.668380,  239.709040,  88.944836,  0.992664,  0.063956,  98.538158
 1.163126,  257.473271,  4.658920,  239.700989,  239.746261,  88.886674,  0.992262,  0.067471,  98.458438
 1.163459,  265.362942,  4.521785,  239.741756,  239.784395,  88.919625,  0.992491,  0.065465,  98.503927
 1.163792,  260.325626,  4.607737,  239.698250,  239.742533,  88.898891,  0.992347,  0.066731,  98.475200
 1.164125,  265.498895,  4.525627,  239.912096,  239.954777,  88.919474,  0.992495,  0.065431,  98.504688
 1.164459,  268.244182,  4.482844,  240.011616,  240.053477,  88.930132,  0.992572,  0.064761,  98.519878
 1.164792,  267.637191,  4.494969,  240.065981,  240.108059,  88.927481,  0.992555,  0.064908,  98.516546
 1.165125,  274.345133,  4.382934,  240.007115,  240.047132,  88.953955,  0.992736,  0.063321,  98.552554
 1.165458,  259.700336,  4.638400,  240.227156,  240.271931,  88.894004,  0.992328,  0.066892,  98.471557
 1.165791,  262.264933,  4.598132,  240.366745,  240.410721,  88.904241,  0.992403,  0.066238,  98.486389
 1.166125,  262.715793,  4.598887,  240.602871,  240.646819,  88.905137,  0.992416,  0.066124,  98.488967
 1.166458,  266.214249,  4.535562,  240.524088,  240.566848,  88.919858,  0.992515,  0.065255,  98.508676
 1.166791,  264.478029,  4.564634,  240.504267,  240.547580,  88.912845,  0.992466,  0.065684,  98.498959
 1.167124,  271.431010,  4.449822,  240.566014,  240.607165,  88.940459,  0.992659,  0.064001,  98.537128
 1.167457,  263.807105,  4.583637,  240.706573,  240.750211,  88.909237,  0.992447,  0.065851,  98.495171
 1.167790,  267.730422,  4.520683,  240.824880,  240.867307,  88.924745,  0.992558,  0.064886,  98.517058
 1.168124,  271.390727,  4.464863,  240.970958,  241.012319,  88.938665,  0.992658,  0.064011,  98.536912
 1.168457,  263.394441,  4.597614,  240.892169,  240.936039,  88.906754,  0.992436,  0.065954,  98.492831
 1.168790,  256.737609,  4.721922,  241.025675,  241.071924,  88.877821,  0.992240,  0.067664,  98.454056
 1.169123,  263.678455,  4.600550,  241.107870,  241.151757,  88.907035,  0.992444,  0.065883,  98.494442
 1.169456,  261.285910,  4.650462,  241.317781,  241.362587,  88.896139,  0.992375,  0.066486,  98.480761
 1.169789,  274.699697,  4.425440,  241.380553,  241.421117,  88.949820,  0.992746,  0.063239,  98.554408
 1.170123,  274.409643,  4.430751,  241.398463,  241.439121,  88.948638,  0.992738,  0.063306,  98.552892
 1.170456,  264.638746,  4.596011,  241.441254,  241.484994,  88.909620,  0.992471,  0.065644,  98.499864
 1.170789,  264.390804,  4.605857,  241.592579,  241.636479,  88.907969,  0.992464,  0.065705,  98.498468
 1.171122,  258.960683,  4.699481,  241.511611,  241.557330,  88.885400,  0.992307,  0.067083,  98.467225
 1.171455,  263.352914,  4.625524,  241.633504,  241.677773,  88.903492,  0.992434,  0.065964,  98.492595
 1.171789,  260.896768,  4.670823,  241.679987,  241.725118,  88.892968,  0.992363,  0.066585,  98.478512
 1.172122,  268.908808,  4.537011,  241.831294,  241.873850,  88.925353,  0.992590,  0.064601,  98.523509
 1.172455,  264.449816,  4.616408,  241.909022,  241.953066,  88.906899,  0.992466,  0.065691,  98.498801
 1.172788,  274.822770,  4.444132,  241.967954,  242.008763,  88.947945,  0.992749,  0.063211,  98.555051
 1.173121,  263.399279,  4.649779,  242.315270,  242.359878,  88.900844,  0.992436,  0.065953,  98.492858
 1.173454,  267.191083,  4.579791,  242.206207,  242.249502,  88.916900,  0.992543,  0.065017,  98.514087
 1.173788,  268.076886,  4.568370,  242.309108,  242.352169,  88.920059,  0.992567,  0.064802,  98.518961
 1.174121,  267.716323,  4.576304,  242.358162,  242.401364,  88.918403,  0.992557,  0.064889,  98.516981
 1.174454,  274.145550,  4.468506,  242.346659,  242.387852,  88.943828,  0.992731,  0.063367,  98.551508
 1.174787,  264.411991,  4.635912,  242.423027,  242.467350,  88.904609,  0.992465,  0.065700,  98.498587
 1.175120,  266.477105,  4.609152,  242.675288,  242.719055,  88.912063,  0.992523,  0.065191,  98.510136
 1.175454,  266.144017,  4.613027,  242.623289,  242.667139,  88.910915,  0.992513,  0.065272,  98.508285
 1.175787,  273.756372,  4.486196,  242.666307,  242.707771,  88.941044,  0.992721,  0.063457,  98.549463
 1.176120,  258.989539,  4.745754,  242.762086,  242.808469,  88.880224,  0.992307,  0.067076,  98.467394
 1.176453,  274.288295,  4.481172,  242.770236,  242.811590,  88.942682,  0.992735,  0.063334,  98.552256
 1.176786,  271.209857,  4.532752,  242.789293,  242.831601,  88.930597,  0.992653,  0.064053,  98.535944
 1.177119,  262.274588,  4.703100,  243.215860,  243.261328,  88.892357,  0.992403,  0.066235,  98.486445
 1.177453,  273.045214,  4.516929,  243.200991,  243.242934,  88.936134,  0.992702,  0.063623,  98.545713
 1.177786,  266.237559,  4.630144,  243.136482,  243.180565,  88.909182,  0.992516,  0.065249,  98.508805
 1.178119,  274.727350,  4.492956,  243.305425,  243.346905,  88.942234,  0.992746,  0.063233,  98.554553
 1.178452,  261.282431,  4.733067,  243.540285,  243.586273,  88.886785,  0.992375,  0.066487,  98.480741
 1.178785,  260.752995,  4.744892,  243.599326,  243.645532,  88.884275,  0.992359,  0.066622,  98.477680
 1.179119,  261.808758,  4.722413,  243.509859,  243.555646,  88.889152,  0.992390,  0.066353,  98.483772
 1.179452,  272.651610,  4.543784,  243.769736,  243.812079,  88.932306,  0.992691,  0.063714,  98.543629
 1.179785,  267.572384,  4.642010,  244.096292,  244.140427,  88.910686,  0.992553,  0.064924,  98.516189
 1.180118,  263.003914,  4.724580,  244.146952,  244.192661,  88.891542,  0.992424,  0.066052,  98.490610
 1.180451,  267.438151,  4.642045,  244.033440,  244.077586,  88.910397,  0.992549,  0.064957,  98.515450
 1.180784,  272.142063,  4.567911,  244.204862,  244.247580,  88.928549,  0.992678,  0.063834,  98.540922
 1.181118,  257.558157,  4.833223,  244.375478,  244.423269,  88.867116,  0.992265,  0.067448,  98.458943
 1.181451,  261.520077,  4.761966,  244.429372,  244.475753,  88.884062,  0.992382,  0.066427,  98.482111
 1.181784,  266.320237,  4.671391,  244.301775,  244.346433,  88.904714,  0.992518,  0.065229,  98.509265
 1.182117,  265.157201,  4.701006,  244.548707,  244.593887,  88.898884,  0.992486,  0.065515,  98.502775
 1.182450,  269.166130,  4.630481,  244.535985,  244.579822,  88.915345,  0.992597,  0.064540,  98.524910
 1.182783,  262.166356,  4.766914,  244.876315,  244.922709,  88.884942,  0.992400,  0.066263,  98.485824
 1.183117,  267.405106,  4.671027,  244.809894,  244.854452,  88.907072,  0.992549,  0.064965,  98.515268
 1.183450,  265.730453,  4.699714,  244.789008,  244.834118,  88.900267,  0.992502,  0.065374,  98.505981
 1.183783,  258.489682,  4.843890,  245.116806,  245.164662,  88.868049,  0.992293,  0.067205,  98.464453
 1.184116,  257.283485,  4.865218,  245.080173,  245.128459,  88.862896,  0.992257,  0.067520,  98.457310
 1.184449,  265.223237,  4.727476,  245.296497,  245.342048,  88.896060,  0.992488,  0.065499,  98.503145
 1.184783,  255.081207,  4.912720,  245.222256,  245.271461,  88.852460,  0.992190,  0.068103,  98.444095
 1.185116,  252.752428,  4.966058,  245.429185,  245.479422,  88.840981,  0.992118,  0.068731,  98.429873
 1.185449,  259.496546,  4.835205,  245.384384,  245.432017,  88.871311,  0.992322,  0.066944,  98.470366
 1.185782,  265.047548,  4.738671,  245.513952,  245.559678,  88.894426,  0.992483,  0.065542,  98.502161
 1.186115,  269.371025,  4.663000,  245.525908,  245.570184,  88.912132,  0.992603,  0.064490,  98.526023
 1.186448,  260.433464,  4.823565,  245.537270,  245.584645,  88.874728,  0.992350,  0.066704,  98.475826
 1.186782,  260.637996,  4.829346,  245.790881,  245.838320,  88.874542,  0.992356,  0.066651,  98.477013
 1.187115,  267.490782,  4.712372,  245.976584,  246.021720,  88.902629,  0.992551,  0.064944,  98.515740
 1.187448,  259.218809,  4.865507,  246.046356,  246.094459,  88.867293,  0.992314,  0.067016,  98.468739
 1.187781,  261.646215,  4.823966,  246.142799,  246.190065,  88.877403,  0.992385,  0.066394,  98.482837
 1.188114,  261.294678,  4.830453,  246.142594,  246.189987,  88.875893,  0.992375,  0.066484,  98.480812
 1.188447,  260.845292,  4.837101,  246.098103,  246.145636,  88.874142,  0.992362,  0.066598,  98.478214
 1.188781,  265.054655,  4.764838,  246.222093,  246.268193,  88.891518,  0.992483,  0.065541,  98.502200
 1.189114,  260.453516,  4.851832,  246.294998,  246.342782,  88.871617,  0.992350,  0.066699,  98.475943
 1.189447,  263.072969,  4.803902,  246.306069,  246.352912,  88.882813,  0.992426,  0.066034,  98.491003
 1.189780,  264.890676,  4.773931,  246.387097,  246.433342,  88.890147,  0.992478,  0.065581,  98.501280
 1.190113,  254.809281,  4.962346,  246.371545,  246.421515,  88.846276,  0.992182,  0.068176,  98.442448
 1.190446,  263.449455,  4.802551,  246.453471,  246.500260,  88.883795,  0.992437,  0.065940,  98.493143
 1.190780,  259.522661,  4.887707,  246.780448,  246.828846,  88.865510,  0.992323,  0.066938,  98.470518
 1.191113,  263.390526,  4.816628,  246.800377,  246.847374,  88.882097,  0.992435,  0.065955,  98.492809
 1.191446,  260.469264,  4.868049,  246.730823,  246.778842,  88.869845,  0.992351,  0.066694,  98.476034
 1.191779,  265.111801,  4.785915,  246.815976,  246.862373,  88.889294,  0.992484,  0.065527,  98.502521
 1.192112,  262.461319,  4.839956,  246.966727,  247.014148,  88.877440,  0.992409,  0.066188,  98.487513
 1.192446,  261.115600,  4.860388,  246.847056,  246.894901,  88.872155,  0.992370,  0.066529,  98.479778
 1.192779,  268.150305,  4.740198,  247.047950,  247.093422,  88.900936,  0.992569,  0.064784,  98.519363
 1.193112,  262.315768,  4.853375,  247.251306,  247.298936,  88.875623,  0.992405,  0.066225,  98.486680
 1.193445,  253.798362,  5.020191,  247.349157,  247.400097,  88.837442,  0.992151,  0.068448,  98.436292
 1.193778,  269.560264,  4.728186,  247.396599,  247.441777,  88.905266,  0.992608,  0.064445,  98.527051
 1.194111,  265.360208,  4.810286,  247.589775,  247.636499,  88.887128,  0.992491,  0.065465,  98.503912
 1.194445,  260.394057,  4.899410,  247.519300,  247.567785,  88.866188,  0.992349,  0.066714,  98.475598
 1.194778,  265.189560,  4.814403,  247.617055,  247.663853,  88.886298,  0.992487,  0.065507,  98.502957
 1.195111,  263.491354,  4.845722,  247.624168,  247.671576,  88.879086,  0.992438,  0.065930,  98.493381
 1.195444,  260.380930,  4.911582,  247.832467,  247.881132,  88.864808,  0.992348,  0.066717,  98.475521
 1.195777,  271.203339,  4.714412,  247.804080,  247.848921,  88.910249,  0.992653,  0.064055,  98.535909
 1.196110,  265.156574,  4.822370,  247.814050,  247.860967,  88.885342,  0.992486,  0.065515,  98.502772
